term,asin,title,category,subcategory,brand,list_price_amount,list_price_currency,image_url
school shoes for girls,B0B4YWM45S,"The Children's Place,girls,The Children's Place Girls Uniform Shoes,Uniform Shoes,Black,3 Big Kid",Shoes,Shoes,The Children's Place,32.95,USD,https://m.media-amazon.com/images/I/31M2qZOcIiL._SL75_.jpg
school shoes for girls,B0B4Z8J323,The Children's Place Unisex-Child Uniform Shoes Mary Jane Flat,Apparel,Shoes,The Children's Place,0.0,USD,https://m.media-amazon.com/images/I/311QHWNeg8L._SL75_.jpg
school shoes for girls,B0B4ZQWGYM,"The Children's Place,girls,The Children's Place Girls Uniform Shoes,Uniform Shoes,Black,12 Little Kid",Shoes,Shoes,The Children's Place,32.95,USD,https://m.media-amazon.com/images/I/31M2qZOcIiL._SL75_.jpg
school shoes for girls,B0CBD4Y85B,The Children's Place Girls Closed Toe Maryjane Flats,Shoes,Shoes,The Children's Place,0.0,USD,https://m.media-amazon.com/images/I/31M2qZOcIiL._SL75_.jpg
school shoes for girls,B0D22Q8J29,DREAM PAIRS Girls Mary Jane School Uniform Shoes T-strap Flat Sneakers for Toddler/Little Kid,Apparel,Shoes,DREAM PAIRS,,,https://m.media-amazon.com/images/I/31zM41PM2pL._SL75_.jpg
school shoes for girls,B0D2LCQTL2,"Stelle Girls School Shoes Black Mary Jane Flats Uniform Dress Shoes for Little/Big Kids(Black,12ML)",Apparel,Shoes,Stelle,45.99,USD,https://m.media-amazon.com/images/I/31B63APW96L._SL75_.jpg
school shoes for girls,B0D4DVVPB5,"JABASIC Girls School Uniform Dress Shoes T-Strap Mary Jane Flats (13,Black)",Apparel,Shoes,JABASIC,44.99,USD,https://m.media-amazon.com/images/I/316KmWmY7iL._SL75_.jpg
school supplies,B019QROV9S,"SHARPIE Clear View Highlighter Sticks, Chisel Tip, Assorted Fluorescent, 8 Count",Office Product,Office Product,SHARPIE,23.08,USD,https://m.media-amazon.com/images/I/41vbJpF2RXL._SL75_.jpg
school supplies,B08MQRQTKJ,"BIC Xtra-Smooth Mechanical Pencils with Erasers (MPCE40-BLK), Bright Edition Medium Point (0.7mm), 40-Count Pack, Bulk Mechanical Pencils for School, Perfect Teacher Appreciation Gifts",Office Product,Office Product,BIC,15.99,USD,https://m.media-amazon.com/images/I/51UXzqmFhmL._SL75_.jpg
school supplies,B09C43VSY4,"Alohaster HPSIZEE Aesthetic Cute Highlighters Mild Assorted Colors With Soft Chisel Tip, No Bleed Dry Fast Easy to Hold, for Journal Bible Planner Notes School Office Supplies, 6 Pack - Happiness",Other,Office Product,Alohaster,10.99,USD,https://m.media-amazon.com/images/I/317AN-4j8KL._SL75_.jpg
school supplies,B09FL292DG,HVOMO Pencil Case Large Capacity Pencil Pouch Handheld Pen Bag Cosmetic Portable Gift for Office School Teen Girl Boy Men Women Adult (Black),Luggage,Home,HVOMO,18.99,USD,https://m.media-amazon.com/images/I/51a6yQb9ZoL._SL75_.jpg
school supplies,B09MLP27XH,"Four Candies Cute Mechanical Pencil Set, 6PCS Pastel Mechanical Pencils 0.5 & 0.7mm with 360PCS HB Pencil Leads, 3PCS Erasers and 9PCS Eraser Refills, Aesthetic Mechanical Pencils for Girls Writing",Office Product,Office Product,Four Candies,15.99,USD,https://m.media-amazon.com/images/I/51X+vqskcPL._SL75_.jpg
school supplies,B09QM2DRBV,EASTHILL Big Capacity Pencil Case Large Pencil Pouch Stationery Pen Bag for Teen Girls-Green,Unknown Binding,Apparel,EASTHILL,15.99,USD,https://m.media-amazon.com/images/I/41f2Fdq1bzL._SL75_.jpg
school supplies for kids,B000VXO4L2,"Elmer's Disappearing Purple School Glue Sticks, Washable, 7 Grams, 30 Count",Office Product,Office Product,Elmer's,25.29,USD,https://m.media-amazon.com/images/I/51tJFmeTY6L._SL75_.jpg
school supplies for kids,B003ULCZ7M,"Elmer's Disappearing Purple School Glue Sticks, Washable and Non-Toxic, 6 Grams, Pack of 12 - Ideal for School and Craft Projects",Office Product,Office Product,Elmer's,12.59,USD,https://m.media-amazon.com/images/I/416Holqp5IL._SL75_.jpg
school supplies for kids,B071JM699B,"Amazon Basics Woodcased #2 Pencils, Pre-sharpened, HB Lead, 30 count, Orange",Office Product,Office Product,Amazon Basics,5.39,USD,https://m.media-amazon.com/images/I/31odGUQruqL._SL75_.jpg
school supplies for kids,B07FG9K4ZV,Back to School Supply Box Grades K-5 - School Supply Kit Back to School Essentials - 32 Pieces,Misc.,BISS Basic,School Supply Boxes,34.99,USD,https://m.media-amazon.com/images/I/51CN44xR68L._SL75_.jpg
school supplies for kids,B07MVMD87P,45 Piece School Supply Kit Grades K-12 - School Essentials Includes Folders Notebooks Pencils Pens and Much More!,Office Product,Office Product,Trail maker,18.79,USD,https://m.media-amazon.com/images/I/51iZGbPj6+L._SL75_.jpg
school supplies for kids,B0882LZCHN,"Mr. Pen Erasers - 6 Pack of Pencil Erasers With Cover and Roller for Kids - Fun, Cool School Erasers",Office Product,Office Product,Mr. Pen,9.99,USD,https://m.media-amazon.com/images/I/41OL3madXYL._SL75_.jpg
school supplies for kids,B08FP56SLW,"School Supplies for Kids, Back to School Supply Box, Supplies for Girls Or Boys, Supplies Bundle Kit (1)",Misc.,BISS Basic,VEEBOOST,29.99,USD,https://m.media-amazon.com/images/I/615QrcE+UvL._SL75_.jpg
school supplies for kids,B0BB8R9HGQ,"BAZIC Elementary School Kit Supply Box 86 Count for Elementary Student 3-6 Grades, Composition Book Ruler, COLOR MAY VARY, 1-Pack",Toy,BISS Basic,BAZIC Products,80.99,USD,https://m.media-amazon.com/images/I/51lFSaa+AcL._SL75_.jpg
school supplies for kids,B0C3HTP6SZ,"NeaLia Colored Pencil Sharpeners Manual, Hand Held Small Compact Pencil Sharpener for Kids with Lid Dual Hole, (8-11mm) No.2/Makeup Pencils Classroom Adults Artist Students School Home Office -4PCS",Office Product,Office Product,NeaLia,9.99,USD,https://m.media-amazon.com/images/I/41HIPSUbu5L._SL75_.jpg
school uniform for girls,B00XBBAOYC,French Toast Girls' Two-Tab Pleated Scooter Skirt,Apparel,Apparel,French Toast,12.99,USD,https://m.media-amazon.com/images/I/41JYyxg5txL._SL75_.jpg
school uniform for girls,B00XBBOSTY,"French Toast Big Girls' Two-Tab Pleated Scooter, Navy, 8",Apparel,Apparel,French Toast,28.0,USD,https://m.media-amazon.com/images/I/31lVH2ferXL._SL75_.jpg
school uniform for girls,B00XY3Q48W,"French Toast girls V-neck Jumper School Uniform Dress, Navy, 6 US",Apparel,Apparel,French Toast,27.0,USD,https://m.media-amazon.com/images/I/31-mXDq8l2L._SL75_.jpg
school uniform for girls,B01A7IBPGM,"French Toast girls Ruffle Pique Polo School Uniform Dress, Navy, 6-6X US",Apparel,Apparel,French Toast,27.0,USD,https://m.media-amazon.com/images/I/31fBErNcG6L._SL75_.jpg
school uniform for girls,B01FWOM7EK,"The Children's Place girls Short Sleeve Pique School Uniform Polo Shirt, Daybreak Single, Medium US",Apparel,Apparel,The Children's Place,12.95,USD,https://m.media-amazon.com/images/I/2174YDU3J7L._SL75_.jpg
school uniform for girls,B01FWOOM5C,"The Children's Place girls Short Sleeve Ruffle Pique School Uniform Polo Shirt, White, Medium US",Apparel,Apparel,The Children's Place,12.95,USD,https://m.media-amazon.com/images/I/21QkGXqNdUL._SL75_.jpg
school uniform for girls,B01MUTML73,"Nautica girls School Uniform Short Sleeve Performance Polo Shirt, Navy, 8 10 US",Apparel,Apparel,Nautica,13.0,USD,https://m.media-amazon.com/images/I/31BoX3aQy7L._SL75_.jpg
school uniform for girls,B072B9H9P5,"French Toast girls Short Sleeve Stretch Pique - 2 Pack School Uniform Polo Shirt, Navy, 10 12 US",Apparel,Apparel,French Toast,23.0,USD,https://m.media-amazon.com/images/I/31LPfbH+5xL._SL75_.jpg
school uniform for girls,B07CGQMFY9,French Toast Girls' V-Neck Jumper,Apparel,Apparel,French Toast,32.39,USD,https://m.media-amazon.com/images/I/315IdXDcRSL._SL75_.jpg
school uniform for girls,B08Y5S8VYH,"The Children's Place girls Short Sleeve Pique Polo Shirt, Ruby, 5 6 US",Apparel,Apparel,The Children's Place,64.95,USD,https://m.media-amazon.com/images/I/31Wp+UH2X9L._SL75_.jpg
school uniform for girls,B0BQMR2N81,French Toast Girls' Short Sleeve Stretch Pique Polo-2 Pack,Apparel,Apparel,French Toast,,,https://m.media-amazon.com/images/I/31s1A3TchbL._SL75_.jpg
school uniform for girls,B0BSVRTL3S,"The Children's Place Girls' Short Sleeve Ruffle Polo Dress, Tidal, Large",Apparel,Apparel,The Children's Place,24.95,USD,https://m.media-amazon.com/images/I/31DdJ5UgM0L._SL75_.jpg
school uniform for girls,B0CHFFCYH5,GUOGUOWU Girls School Uniform Pants Leggings with Skirts Stretch Warm Jegging 4-12 Years Navy Blue Khaki 2-pack 6-7 Years,Apparel,Apparel,GUOGUOWU,34.0,USD,https://m.media-amazon.com/images/I/41qceWryvRL._SL75_.jpg
school uniform for girls,B0CHFG4MCX,GUOGUOWU Girls School Uniform Pants Leggings with Skirts Stretch Warm Jegging 4-12 Years Navy Blue Khaki 2-Pack 7-8 Years,Apparel,Apparel,GUOGUOWU,34.0,USD,https://m.media-amazon.com/images/I/41qceWryvRL._SL75_.jpg
school uniform for girls,B0CRBL3K7V,The Children’s Place Multipack Short Sleeve Pique Polo,Apparel,Apparel,The Children's Place,,,https://m.media-amazon.com/images/I/316wy-jeisL._SL75_.jpg
school uniform for girls,B0D31PNQBC,OHD 3 Pieces Girls Polo Uniform Shirts School Uniform for Girls Cotton Golf Short Sleeve Tshirts Aged 3T-14 Years,Apparel,Apparel,OHD,29.99,USD,https://m.media-amazon.com/images/I/31j-uXTdyUL._SL75_.jpg
school uniform for girls,B0D31PPWBL,OHD 3 Pieces Girls Polo Uniform Shirts School Uniform for Girls Cotton Golf Short Sleeve Tshirts Aged 3T-14 Years,Apparel,Apparel,OHD,29.99,USD,https://m.media-amazon.com/images/I/31j-uXTdyUL._SL75_.jpg
school uniform for girls,B0D31QQS8Q,OHD 4 Pieces Girls Polo Shirts School Uniform for Girls Golf Polos Short Sleeve Cotton Tops for Girls Aged 3T-14 Years,Apparel,Apparel,OHD,36.99,USD,https://m.media-amazon.com/images/I/316H1DSACTL._SL75_.jpg
scientific calculator,B00000JBNX,"Texas Instruments TI-30XIIS Scientific Calculator, Black with Blue Accents",Office Product,Office Product,Texas Instruments,21.95,USD,https://m.media-amazon.com/images/I/51NqK2WPUVL._SL75_.jpg
scientific calculator,B086Z71GQ3,"Casio fx-300ESPLUS2 2nd Edition, Standard Scientific Calculator, Black",Office Product,CE,Casio,28.99,USD,https://m.media-amazon.com/images/I/41IQCBx86dL._SL75_.jpg
scientific calculator,B0B1V7YZ4S,"Upgraded 991ES Plus Desktop Scientific Calculator, ROATEE Multiview 4-Line Display with Erasable LCD Writing Tablet, Solar Battery Power with Notepad for School",Office Product,CE,ROATEE,34.98,USD,https://m.media-amazon.com/images/I/51QWGSjOAsL._SL75_.jpg
scientific calculator,B0CCYVGVDF,Scientific Calculator Calculator Scientific Fraction Calculator Scientific Statistics Calculator Scientific Chemistry Calculator Calculator Math Calculator (Function Pink),Office Product,CE,YAMHOHO,5.99,USD,https://m.media-amazon.com/images/I/414eXwFak6L._SL75_.jpg
scientific calculators,B00000JBNX,"Texas Instruments TI-30XIIS Scientific Calculator, Black with Blue Accents",Office Product,Office Product,Texas Instruments,21.95,USD,https://m.media-amazon.com/images/I/51NqK2WPUVL._SL75_.jpg
scientific calculators,B086Z71GQ3,"Casio fx-300ESPLUS2 2nd Edition, Standard Scientific Calculator, Black",Office Product,CE,Casio,28.99,USD,https://m.media-amazon.com/images/I/41IQCBx86dL._SL75_.jpg
scientific calculators,B0C33BZDQS,"Scientific Calculator with Notepad,ROATEE Middle and High School Supplies for Students & College,82 MS Foldable 2-Line Display Science Calculator with Writing Tablet,Solar and Battery Powered",Office Product,CE,ROATEE,22.95,USD,https://m.media-amazon.com/images/I/51IztsumVML._SL75_.jpg
scout lunch bag,B0765WR1JJ,"SCOUT Nooner Lunch Box - Lightweight, Insulated Lunch Bag with Outside Zip Pocket, Cooler For Women - Everyday, Beach Cooler",Other,Home,SCOUT,27.0,USD,https://m.media-amazon.com/images/I/41anPh4wExS._SL75_.jpg
scout lunch bag,B0765WVTNB,"SCOUT Nooner Lunch Box - Lightweight, Insulated Lunch Bag with Outside Zip Pocket, Cooler For Women - Everyday, Beach Cooler",Other,Home,SCOUT,27.0,USD,https://m.media-amazon.com/images/I/41ldL9k7qUS._SL75_.jpg
scout lunch bag,B07SSJ313P,"SCOUT Nooner Lunch Box - Lightweight, Insulated Lunch Bag with Outside Zip Pocket, Cooler For Women - Everyday, Beach Cooler",Kitchen,Home,SCOUT,27.0,USD,https://m.media-amazon.com/images/I/51eUB+MxJoL._SL75_.jpg
scout lunch bag,B0CHFW8CBQ,"SCOUT Nooner Lunch Box - Lightweight, Insulated Lunch Bag with Outside Zip Pocket, Cooler For Women - Everyday, Beach Cooler",Other,Kitchen,SCOUT,27.0,USD,https://m.media-amazon.com/images/I/51eUB+MxJoL._SL75_.jpg
scout lunch bag,B0CKC2JBM8,"SCOUT Eloise Lunch Bag, Handbag-Inspired Design, Zip Closure and Outside Pocket",Other,Kitchen,SCOUT,30.0,USD,https://m.media-amazon.com/images/I/51qQVh1jTrL._SL75_.jpg
scout lunch bag,B0CWMY36MM,"SCOUT Eloise Lunch Bag, Handbag-Inspired Design, Zip Closure and Outside Pocket",Other,Kitchen,SCOUT,30.0,USD,https://m.media-amazon.com/images/I/41F405pQ3ML._SL75_.jpg
scout lunch bag,B0CWN13T5S,"SCOUT Ferris Cooler - Soft Insulated Cooler for Work or School, Adult Lunch Box, Lunch Box for Women, Teachers, Nurses - Beach, Travel, Pool, Picnic Cooler",Other,Sports,SCOUT,29.0,USD,https://m.media-amazon.com/images/I/41lZSMzhvfL._SL75_.jpg
scout lunch bag,B0D1GV5DLT,"SCOUT Nooner Lunch Box - Lightweight, Insulated Lunch Bag with Outside Zip Pocket, Cooler For Women - Everyday, Beach Cooler",Other,Kitchen,SCOUT,32.0,USD,https://m.media-amazon.com/images/I/51eUB+MxJoL._SL75_.jpg
scout lunch bag,B0D2RVK1NB,"SCOUT Eloise Lunch Bag, Handbag-Inspired Design, Zip Closure and Outside Pocket",Other,Kitchen,SCOUT,30.0,USD,https://m.media-amazon.com/images/I/51KHvLNXOxL._SL75_.jpg
scrunch socks football,B0959NTPTY,"Nxtrnd XTD Scrunch Football Socks, Extra Long Padded Sport Socks for Men & Boys (White, S/M)",Unknown Binding,Apparel,NXT NXTRND,24.99,USD,https://m.media-amazon.com/images/I/31Vr3aX+4LL._SL75_.jpg
scrunch socks football,B09QFHLFNR,"Finerview Scrunch Football Socks 2 Pairs, Extra Long Padded Sports Socks for Men & Women",Other,Apparel,Finerview,0.0,USD,https://m.media-amazon.com/images/I/31YI4cJm9gL._SL75_.jpg
scrunch socks football,B0B4PG2185,"Dingcooler Scrunch Football Socks 2 Pack, Extra Long Padded Athletic Socks for Men & Women",Apparel,Apparel,Dingcooler,0.0,USD,https://m.media-amazon.com/images/I/41QPMoOeRFL._SL75_.jpg
scrunch socks football,B0BBVJJFN8,"Finerview Scrunch Football Socks 2 Pairs, Extra Long Padded Sports Socks for Men & Women",Apparel,Apparel,Finerview,27.99,USD,https://m.media-amazon.com/images/I/411ZdNiCiRL._SL75_.jpg
scrunch socks football,B0BVP4F9XG,"Nxtrnd XTD Scrunch Football Socks, Extra Long Padded Sport Socks for Men & Boys",Other,Apparel,NXT NXTRND,24.99,USD,https://m.media-amazon.com/images/I/31JXBx3fByS._SL75_.jpg
scrunch socks football,B0C2VFSWDK,IRAMY Scrunch Long Football Socks Men Youth Boys 2 Packs Combed Cotton With Ankle Support Padded Knee High Socks Breathable Sports Socks,Unknown Binding,Apparel,IRAMY,39.99,USD,https://m.media-amazon.com/images/I/41TdJhhHGrL._SL75_.jpg
scrunch socks football,B0C2VGZZZ5,IRAMY Scrunch Long Football Socks Men Youth Boys 1 Pack Combed Cotton With Ankle Support Padded Knee High Socks Breathable White Sports Socks,Unknown Binding,Apparel,IRAMY,19.99,USD,https://m.media-amazon.com/images/I/41QesikUOdL._SL75_.jpg
scrunch socks football,B0C2VJ5F2L,IRAMY Scrunch Long Football Socks Men Youth Boys 1 Pack Combed Cotton With Ankle Support Padded Knee High Socks Breathable White Sports Socks,Unknown Binding,Apparel,IRAMY,19.99,USD,https://m.media-amazon.com/images/I/41QesikUOdL._SL75_.jpg
seal,B000RSHBK2,Seal,MP3 Music,Digital Music Artist,,,,https://m.media-amazon.com/images/I/71f7dHg4H0L._SL75_.jpg
seal,B0754QRG29,SEAL Team,Prime Video,TV Series Video on Demand,,,,https://m.media-amazon.com/images/I/517X-15DvYL._SL75_.jpg
seal,B0761B6DZX,Tip of the Spear,Prime Video,TV Series Episode Video on Demand,,,,https://m.media-amazon.com/images/I/618IloQPiFL._SL75_.jpg
seal,B0761RFP9T,Tip of the Spear,Prime Video,TV Series Episode Video on Demand,,,,https://m.media-amazon.com/images/I/618IloQPiFL._SL75_.jpg
seal,B07D3RZZ82,The Cost of Doing Business,Prime Video,TV Series Episode Video on Demand,,,,https://m.media-amazon.com/images/I/516dKLvwThL._SL75_.jpg
seal,B082413MWQ,"MerryXD Chubby Blob Seal Pillow,Stuffed Cotton Plush Animal Toy Cute Ocean Small(13 in)",Toy,Toy,MerryXD,0.0,USD,https://m.media-amazon.com/images/I/41uFGH+KdfL._SL75_.jpg
seal,B08GCNJ9KS,Seal Team VI,Prime Video,Movie,,,,https://m.media-amazon.com/images/I/513kpUe1Y0L._SL75_.jpg
seal,B0B8SL9K3H,Fair Winds and Following Seas,Prime Video,TV Series Episode Video on Demand,,,,https://m.media-amazon.com/images/I/510pFjLxkrL._SL75_.jpg
seal,B0BZDY3TNJ,Low Impact,Prime Video,TV Series Episode Video on Demand,,,,https://m.media-amazon.com/images/I/41dKPMdEAQL._SL75_.jpg
seal,B0D7PGLL16,Heroes And Criminals,Prime Video,TV Series Episode Video on Demand,,,,https://m.media-amazon.com/images/I/41YawnYlQ4L._SL75_.jpg
seal,B0D8KXNQRM,SEAL Team | Season 7 Official Trailer | Paramount+,Prime Video,TV Series Episode Video on Demand,,,,https://m.media-amazon.com/images/I/41YawnYlQ4L._SL75_.jpg
seal team,B0754LQJ9S,"SEAL Team, Season 1",Prime Video,TV Series Season Video on Demand,,,,https://m.media-amazon.com/images/I/51-MR3yz+UL._SL75_.jpg
seal team,B0754QRG29,SEAL Team,Prime Video,TV Series Video on Demand,,,,https://m.media-amazon.com/images/I/517X-15DvYL._SL75_.jpg
seal team,B0754VQFFV,"SEAL Team, Season 1",Prime Video,TV Series Season Video on Demand,,,,https://m.media-amazon.com/images/I/51-MR3yz+UL._SL75_.jpg
seal team,B0761B6DZX,Tip of the Spear,Prime Video,TV Series Episode Video on Demand,,,,https://m.media-amazon.com/images/I/618IloQPiFL._SL75_.jpg
seal team,B0761RFP9T,Tip of the Spear,Prime Video,TV Series Episode Video on Demand,,,,https://m.media-amazon.com/images/I/618IloQPiFL._SL75_.jpg
seal team,B07D3RZZ82,The Cost of Doing Business,Prime Video,TV Series Episode Video on Demand,,,,https://m.media-amazon.com/images/I/516dKLvwThL._SL75_.jpg
seal team,B08GCNJ9KS,Seal Team VI,Prime Video,Movie,,,,https://m.media-amazon.com/images/I/513kpUe1Y0L._SL75_.jpg
seal team,B0BZDY3TNJ,Low Impact,Prime Video,TV Series Episode Video on Demand,,,,https://m.media-amazon.com/images/I/41dKPMdEAQL._SL75_.jpg
seal team,B0D7PGLL16,Heroes And Criminals,Prime Video,TV Series Episode Video on Demand,,,,https://m.media-amazon.com/images/I/41YawnYlQ4L._SL75_.jpg
seal team,B0D8KXNQRM,SEAL Team | Season 7 Official Trailer | Paramount+,Prime Video,TV Series Episode Video on Demand,,,,https://m.media-amazon.com/images/I/41YawnYlQ4L._SL75_.jpg
seal team,B0D8NVH53P,Ships in the Night,Prime Video,TV Series Episode Video on Demand,,,,https://m.media-amazon.com/images/I/41YawnYlQ4L._SL75_.jpg
sencha green tea,B001714V1U,"Harney & Sons Japanese Sencha Green Tea, 50 Tea Bags",Grocery,Grocery,Harney & Sons,14.0,USD,https://m.media-amazon.com/images/I/41FmZI3YcqL._SL75_.jpg
sencha green tea,B00E5FAZMY,"The Tao of Tea, Sencha Green Tea, Loose Leaf, 3.5 Ounce Tin",Grocery,Grocery,The Tao of Tea,13.5,USD,https://m.media-amazon.com/images/I/51jBrqjaoJL._SL75_.jpg
sencha green tea,B010R3KA7C,"SEN CHA Naturals Organic Everyday Matcha Powder, Authentic Japanese Matcha Green Tea Powder, Premium First & Second Harvest Culinary Grade Organic Matcha Tea, Lattes & Baking, 4oz Bag (1 Pack)",Grocery,Grocery,SENCHA NATURALS,14.95,USD,https://m.media-amazon.com/images/I/41nAzs1i+HL._SL75_.jpg
sencha green tea,B01E4C982U,"Green Tea leaves Sencha, JAS Certified Organic, Japanese Tea, Uji-Kyoto, 80g Bag 【YAMASAN】",Misc.,Grocery,chaganju,14.0,USD,https://m.media-amazon.com/images/I/51nAunBrSiL._SL75_.jpg
sencha green tea,B07BR674QJ,"Sencha Green Tea Bag Sachets (25 Packets), Organic Japanese Green Tea Bags (25 Bags), Authentic Japanese Sencha Tea by First Leaves, 100 Grams",Unknown Binding,Grocery,First Leaves,29.0,USD,https://m.media-amazon.com/images/I/413YZ2nx0-L._SL75_.jpg
sencha green tea,B08RLNMB18,"Senbird Organic Sencha - Japanese Green Tea - From Shizuoka, Japan - Loose Leaf Tea In Airtight Tea Tin (3.5oz/100g)",Other,Grocery,Senbird,24.99,USD,https://m.media-amazon.com/images/I/41mNTLmKSBL._SL75_.jpg
sencha green tea,B08VYSDYQ1,"FGO Organic Japanese Sencha Green Tea, Eco-Conscious Tea Bags, 100 Count, Packaging May Vary (Pack of 1)",Other,Grocery,FGO,24.99,USD,https://m.media-amazon.com/images/I/41zXGMMTuML._SL75_.jpg
sencha green tea,B0CJR3K4GM,"WT WEETEE Organic Sencha Green Tea Bags, USDA Organic Steamed Sencha Green Tea 100 Count, Smooth & Refreshing, Natural Caffeine & Antioxidant",Other,Grocery,WT WEETEE,,,https://m.media-amazon.com/images/I/41HYuN33fGL._SL75_.jpg
serpent queen,B0B5KXZ8BC,The Serpent Queen Season 1,Prime Video,TV Series Season Video on Demand,,,,https://m.media-amazon.com/images/I/417JZC2eWML._SL75_.jpg
